accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
A6L412	BVU_2776	A6L412_PHOV8 Glycoside hydrolase family 57, candidate alpha-glycosidase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.16828354515608823	-1.095166506064007	0.3198586229601349	0.7506945929612844	0.95205693666604	-5.1344313770120715	1.0	0.31952766662003235	0.7508918307300666	0.9534420800445421
A6L4P3	BVU_3019	A6L4P3_PHOV8 glycine dehydrogenase (aminomethyl-transferring) 	UP000002861	Phocaeicola vulgatus dnLKV7	0.22325510230573475	-0.6508453145915645	0.8648285775717607	0.3921487626050758	0.8516374142038584	-4.911493882912229	2.0	0.8476594639076418	0.4013762629982891	0.8438492098304367
A6L4S8	BVU_3055	A6L4S8_PHOV8 2-dehydro-3-deoxygluconokinase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.19039801402312662	1.0505026915083016	-0.7823642174793077	0.43848150345670245	0.8516374142038584	-4.958020524274246	5.0	-0.792405642261604	0.4325252978629853	0.8438492098304367
A6L4S9	BVU_3056	A6L4S9_PHOV8 Putative gluconate aldolase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.4584066598986569	-0.8618434821956008	1.620457200563598	0.11277646356579787	0.8270323279849913	-4.288038993517688	2.0	1.5976962894159754	0.11752004248907079	0.8283008925597424
A6L4U4	uxaC	UXAC_PHOV8 Uronate isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.13166278843760643	-0.5703651826629151	0.8754982401971535	0.38638687800429916	0.8516374142038584	-4.905149138010043	11.0	0.9325042172328996	0.35634356858025096	0.8438492098304367
A6L4U5	uxaB	UXAB_PHOV8 Altronate oxidoreductase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.265262475737023	-0.8427934517314314	0.5773630394624591	0.5668413128188281	0.8516374142038584	-5.054126230107339	1.0	0.573721562470179	0.5691801157185863	0.8438492098304367
A6L593	BVU_3228	A6L593_PHOV8 Aminopeptidase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.22942280916702174	-1.0388839695346224	-0.9017234650916677	0.3724537706135328	0.8516374142038584	-4.889239967774211	2.0	-0.8829086410885546	0.3822525847546152	0.8438492098304367
A6L5A6	serC	SERC_PHOV8 Phosphoserine aminotransferase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5355865038347118	1.9519542219758863	-1.2692009456625206	0.2115042494401169	0.8491534031548059	-4.62050253684203	1.0	-1.2560441968346145	0.2159609985349185	0.8420776037464316
A6L5A7	BVU_3242	A6L5A7_PHOV8 D-3-phosphoglycerate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.32532258531673736	0.1562305736489876	1.306841162401435	0.19852609282929176	0.8491534031548059	-4.588292111404536	7.0	1.338070678571989	0.18798901085526595	0.8420776037464316
A6L5A8	BVU_3243	A6L5A8_PHOV8 DUF1015 domain-containing protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.10583579893948758	-1.6011401501891547	-0.2962532515028876	0.7685273581255372	0.9583988230741993	-5.139506298196431	1.0	-0.2902072761588985	0.7730690026422148	0.9575989723211191
A6L5I5	BVU_3323	A6L5I5_PHOV8 YhcH/YjgK/YiaL family protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.45027330572863744	0.6974606747190052	-1.7052787912288343	0.0956848860214914	0.8270323279849913	-4.197455442426858	2.0	-1.6740225697229822	0.10147136272937307	0.8055610551181117
A6L5K3	glyA	GLYA_PHOV8 Serine hydroxymethyltransferase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.22544348685714466	1.2804839124660299	-0.5871770180112282	0.560294307570681	0.8516374142038584	-5.050169093247854	2.0	-0.5869217968914888	0.5603613026181047	0.8438492098304367
A6L5K5	BVU_3343	A6L5K5_PHOV8 Outer membrane protein, OmpA family 	UP000002861	Phocaeicola vulgatus dnLKV7	0.3158122475259637	-1.714510681531596	0.895944991216105	0.3754957537730975	0.8516374142038584	-4.892783706152779	1.0	0.876811768082605	0.38551831364708966	0.8438492098304367
A6L5M0	BVU_3358	A6L5M0_PHOV8 Pyruvate, phosphate dikinase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.20504481437976138	-0.1927578755304556	-0.5019618307243895	0.6183708960910779	0.8739641998087234	-5.082345982725767	2.0	-0.5027117699637487	0.6177621216757941	0.8665226306050182
A6L618	mgsA	A6L618_PHOV8 Methylglyoxal synthase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.024855772663270548	-0.6614206572694805	-0.06379987512764283	0.9494386274263672	0.9843668112170272	-5.168757477288796	1.0	-0.06285531950390469	0.9501764059308364	0.9841862670250487
A6L626	BVU_3516	A6L626_PHOV8 Fructose-bisphosphate aldolase class I 	UP000002861	Phocaeicola vulgatus dnLKV7	0.367728515390748	0.04648519420801689	1.483198179915777	0.14564416811229766	0.8270323279849913	-4.426315858647041	1.0	1.4002165937739008	0.16870683649658352	0.8420776037464316
A6L627	BVU_3517	A6L627_PHOV8 Ferritin 	UP000002861	Phocaeicola vulgatus dnLKV7	0.46736146582359195	-1.178579847281481	1.2862140296251208	0.2055614797836652	0.8491534031548059	-4.606048290880235	2.0	1.2831896893792916	0.20637896694304822	0.8420776037464316
A6L640	BVU_3530	A6L640_PHOV8 Glutamine synthetase I 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.12079474836183357	-0.8584996825271911	-0.20583052241879285	0.8379386636690793	0.9603834123480739	-5.155363578415031	1.0	-0.2063107601113555	0.8375333589053195	0.9603551465026197
A6L655	BVU_3551	A6L655_PHOV8 ribose-phosphate diphosphokinase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.44440552569396996	-0.07445193122679747	1.3648263870889958	0.17972742759459936	0.8491534031548059	-4.537029610027787	1.0	1.3273697819832124	0.1914729768545252	0.8420776037464316
A6L663	BVU_3559	A6L663_PHOV8 Glycosyltransferase family 35, candidate alpha-glucan phosphorylase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.2624082614377212	-0.6789107260981898	1.5862118522874233	0.12035008865267084	0.8270323279849913	-4.323511656921093	8.0	1.6496139164726262	0.10639485633635438	0.8055610551181117
A6L684	BVU_3585	A6L684_PHOV8 Glyceraldehyde-3-phosphate dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.2782486229449028	1.2224747256194939	-1.1492707217257332	0.2570833864294663	0.8516374142038584	-4.717435314059423	25.0	-1.2064804132993392	0.23430536743586208	0.8420776037464316
A6L6D5	BVU_3638	A6L6D5_PHOV8 serine--tRNA ligase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.20057349456828866	1.7440803091802808	0.6529122351461024	0.5174457672366091	0.8516374142038584	-5.021985818114748	1.0	0.6317038197449658	0.5309638366883234	0.8438492098304367
A6L6T4	BVU_3787	A6L6T4_PHOV8 Pyruvate-flavodoxin oxidoreductase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.0927634976711637	-0.07968140325935268	0.5575971979995301	0.5801416130852726	0.8516374142038584	-5.061897845376417	16.0	0.5983443145089331	0.5527858756374201	0.8438492098304367
A6L6V1	BVU_3804	A6L6V1_PHOV8 Putative phosphoglucomutase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.2578256697437556	-0.05753942379348181	0.9765376838968839	0.3345066913955189	0.8516374142038584	-4.841415695133665	4.0	0.9772372003425108	0.33398178891350183	0.8438492098304367
A6L6V4	BVU_3807	A6L6V4_PHOV8 Alanine dehydrogenase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.2803644440972086	-1.2284835564711123	0.6921011098088735	0.49276252812191035	0.8516374142038584	-5.003801182716703	2.0	0.6929643806490232	0.49210152887018166	0.8438492098304367
A6L6X5	gcvT	GCST_PHOV8 Aminomethyltransferase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.699730074981608	-0.3478212868234539	1.495480767644294	0.1424226107543155	0.8270323279849913	-4.4143696665470475	4.0	1.5125052119222522	0.1378065900806173	0.8347142027740247
A6L700	BVU_3861	A6L700_PHOV8 ABM domain-containing protein 	UP000002861	Phocaeicola vulgatus dnLKV7	0.20805445820377994	-0.5750762427941952	1.036827949515262	0.3058731749053192	0.8516374142038584	-4.800273079654876	1.0	0.9452142006010884	0.3498926021518459	0.8438492098304367
A6L722	BVU_3883	A6L722_PHOV8 UDP-glucose 4-epimerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.5427851866258766	-0.14701512143996723	-0.9181044087463968	0.3639166498889843	0.8516374142038584	-4.8790767013862615	1.0	-0.9204325441630968	0.36254199133361986	0.8438492098304367
A6L780	BVU_3941	A6L780_PHOV8 glutamine--tRNA ligase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.2183036326903592	-0.28717145888996337	0.6541811954135072	0.5166362332468897	0.8516374142038584	-5.021413125636732	1.0	0.6375204807292577	0.5272057180012288	0.8438492098304367
A6L783	tpx	A6L783_PHOV8 Thiol peroxidase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.2323813727544468	-0.692088646235354	0.6435461146980292	0.5234418817852919	0.8516374142038584	-5.026179352853746	2.0	0.6418844930058641	0.5243954043525108	0.8438492098304367
A6L792	xylA	XYLA_PHOV8 Xylose isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.28284368428793677	0.06899011326826159	-1.096260962723043	0.27934166980819125	0.8516374142038584	-4.757470421821752	7.0	-1.1218913580734933	0.268207308961564	0.8420776037464316
A6L7J2	BVU_4054	A6L7J2_PHOV8 Glycoside hydrolase family 51, candidate alpha-L-arabinofuranosidase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.24886134565965612	-0.8386652144850039	0.8630276731360887	0.39312660029663826	0.8516374142038584	-4.912557485439108	1.0	0.8297468599764439	0.41131845489320573	0.8438492098304367
A6L7K5	BVU_4067	A6L7K5_PHOV8 SPOR domain-containing protein 	UP000002861	Phocaeicola vulgatus dnLKV7	-0.011309191521861162	-0.7293457560747211	-0.054951883891421846	0.9564428482892628	0.9843668112170272	-5.169125194700466	1.0	-0.050339729551390745	0.9600875122590659	0.9841862670250487
A6L7P7	pgi	G6PI_PHOV8 Glucose-6-phosphate isomerase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.03324115671966288	0.7300004709005187	0.13739951050799853	0.8913854011368569	0.9641515563317025	-5.163576382149171	1.0	0.12926709876716122	0.8977561454724754	0.9710423614294122
A6L7Q5	BVU_4117	A6L7Q5_PHOV8 Probable N-acetylneuraminate lyase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.0884606989890333	0.9113672117446544	0.27277406549962546	0.7863917056749725	0.9603834123480739	-5.14417040660764	1.0	0.265197025786428	0.7921397842401707	0.9603551465026197
A6L7Q8	nagB	NAGB_PHOV8 Glucosamine-6-phosphate deaminase 	UP000002861	Phocaeicola vulgatus dnLKV7	0.4412040128673076	-1.4232355334997413	1.4686579927135281	0.1495323267623008	0.8270323279849913	-4.440347556962655	1.0	1.4179098738336824	0.163507885553818	0.8420776037464316
A8K7I4	CLCA1	CLCA1_HUMAN Calcium-activated chloride channel regulator 1 	UP000005640	Homo sapiens	-0.26172298354039375	0.4341448390828324	-1.053822214655178	0.29811553294275533	0.8516374142038584	-4.788260464649896	16.0	-1.0967618677908997	0.2789212015720374	0.8420776037464316
B7ZL91	MEP1A	B7ZL91_HUMAN Meprin A subunit 	UP000005640	Homo sapiens	0.09219725363309406	-0.33411403423804814	0.38058281987821835	0.7054712895675177	0.9289435614180979	-5.119602894659998	9.0	0.39195709169607257	0.697048549807491	0.9205805002720681
C9JFW8	NAALADL1	C9JFW8_HUMAN N-acetylated alpha-linked acidic dipeptidase like 1 	UP000005640	Homo sapiens	0.21198626937735593	0.002111943555116805	1.4958116585853038	0.14233661334775516	0.8270323279849913	-4.414046661199676	9.0	1.5813780688756884	0.12120612293649928	0.8283008925597424
C9JUF9	CPA1	C9JUF9_HUMAN Carboxypeptidase A1 	UP000005640	Homo sapiens	1.0173383932709754	2.0740268084921722	1.7085715354366289	0.09506726529261483	0.8270323279849913	-4.193861863858075	12.0	1.7422054045559983	0.08870586520883175	0.8055610551181117
E7EQ64	PRSS1	E7EQ64_HUMAN Serine protease 1 	UP000005640	Homo sapiens	-0.8436005309099124	1.4647652713421508	-2.1009007625738207	0.04182091804726448	0.8169113563995153	-3.726683225550709	4.0	-2.1210213931260165	0.039794714094287024	0.8055610551181117
E7EQB2	LTF	E7EQB2_HUMAN Lactotransferrin (Fragment) 	UP000005640	Homo sapiens	0.6408891809805127	-1.0564758767965536	1.7777957136763984	0.08283118076771771	0.8270323279849913	-4.117001749934458	1.0	1.742628856656551	0.0886309746754811	0.8055610551181117
E9PG40	APP	E9PG40_HUMAN Amyloid-beta A4 protein 	UP000005640	Homo sapiens	-1.2075804501260698	-2.711843070154884	-3.152168244982667	0.0030216084832013408	0.42320165744535687	-2.164507394086759	1.0	-3.102287058994363	0.003406994276284433	0.38235532298688235
F8W062	PLA2G1B	F8W062_HUMAN Phospholipase A2 	UP000005640	Homo sapiens	-0.9769040818732351	-0.7465017390335995	-2.6352995644268824	0.011800240688885686	0.42320165744535687	-2.9806159854113297	6.0	-2.6833427866095327	0.010343267229533699	0.38235532298688235
H7C012	PLB1	H7C012_HUMAN Phospholipase B1, membrane-associated (Fragment) 	UP000005640	Homo sapiens	-0.05135333782496443	-1.8582408704800342	-0.16946969862226371	0.866257931629818	0.9603834123480739	-5.160134446038467	1.0	-0.16375141207212177	0.8707030993370155	0.9603551465026197
J3QKX5	MEP1B	J3QKX5_HUMAN Meprin A subunit 	UP000005640	Homo sapiens	0.5361121712351036	-0.5734484481689486	1.5190898628022422	0.13638976152651075	0.8270323279849913	-4.391168791737297	3.0	1.5174281188250567	0.13656265309807475	0.8347142027740247
O43451	MGAM	MGA_HUMAN Maltase-glucoamylase 	UP000005640	Homo sapiens	0.0731315748661715	0.6381864230374487	0.43695307085893553	0.6644308234891445	0.8915147758208775	-5.103559149140206	61.0	0.48858179135840535	0.6276494916786259	0.8665226306050182
O43895	XPNPEP2	XPP2_HUMAN Xaa-Pro aminopeptidase 2 	UP000005640	Homo sapiens	0.20133590479198782	-1.4206928179225524	0.6634934918311298	0.510716329679354	0.8516374142038584	-5.017177321749216	3.0	0.6587968676237521	0.5135798170800583	0.8438492098304367
O95497	VNN1	VNN1_HUMAN Pantetheinase 	UP000005640	Homo sapiens	-0.6189120396199418	-0.99646943082107	-2.1296328676772283	0.039232717482121475	0.8169113563995153	-3.6895904516822604	1.0	-2.0491820228928406	0.0466500226830659	0.8055610551181117
P00915	CA1	CAH1_HUMAN Carbonic anhydrase 1 	UP000005640	Homo sapiens	0.10152048759262078	-0.21411273557958588	0.26701000753618853	0.7907956407012918	0.9603834123480739	-5.145256870239453	2.0	0.2668070703847409	0.7909080689496848	0.9603551465026197
P01009	SERPINA1	A1AT_HUMAN Alpha-1-antitrypsin 	UP000005640	Homo sapiens	0.154596313465998	1.4216666013565291	0.5794280709441268	0.5654605551496392	0.8516374142038584	-5.053299001477648	9.0	0.5953593723775432	0.5547604635700114	0.8438492098304367
P01591	JCHAIN	IGJ_HUMAN Immunoglobulin J chain 	UP000005640	Homo sapiens	-0.5631049548124547	1.139118808940176	-1.314642602687131	0.1959133116220629	0.8491534031548059	-4.581510639582369	7.0	-1.3395824487593766	0.18750074291496224	0.8420776037464316
P01602	IGKV1-5	KV105_HUMAN Immunoglobulin kappa variable 1-5 	UP000005640	Homo sapiens	-0.302565324201169	-0.20664173077512238	-0.6974837316645267	0.48942406826146145	0.8516374142038584	-5.001223202067024	2.0	-0.6996870984495732	0.48793499660579953	0.8438492098304367
P01619	IGKV3-20	KV320_HUMAN Immunoglobulin kappa variable 3-20 	UP000005640	Homo sapiens	-0.4167294386668594	1.0512423533606674	-0.8306218347882033	0.41098280184233826	0.8516374142038584	-4.931334441198402	2.0	-0.8359985614132611	0.40783143789122867	0.8438492098304367
P01764	IGHV3-23	HV323_HUMAN Immunoglobulin heavy variable 3-23 	UP000005640	Homo sapiens	-0.45583369797527334	-0.09337060859628428	-1.1022236894610786	0.2767721469480038	0.8516374142038584	-4.753054186473181	1.0	-1.089628868462935	0.2820165559716823	0.8420776037464316
P01833	PIGR	PIGR_HUMAN Polymeric immunoglobulin receptor 	UP000005640	Homo sapiens	-0.6352003107610464	1.040995533077771	-1.5100287255955582	0.13868053894100543	0.8270323279849913	-4.400110240883184	18.0	-1.5484313795978766	0.12893362950222406	0.8283008925597424
P01859	IGHG2	IGHG2_HUMAN Immunoglobulin heavy constant gamma 2 	UP000005640	Homo sapiens	-0.46640383917181927	2.5147819838634473	-1.4175750337957813	0.1638460272423096	0.8270323279849913	-4.488689210987822	1.0	-1.379871665548076	0.17484270215850567	0.8420776037464316
P01871	IGHM	IGHM_HUMAN Immunoglobulin heavy constant mu 	UP000005640	Homo sapiens	0.06608666735436075	0.47817473576537556	0.1948190695597086	0.8464936943597348	0.9603834123480739	-5.15690574049474	8.0	0.19909078960913018	0.8431411592813695	0.9603551465026197
P01876	IGHA1	IGHA1_HUMAN Immunoglobulin heavy constant alpha 1 	UP000005640	Homo sapiens	-1.06677694377396	2.4441400789852636	-2.094826366778586	0.04238691000186164	0.8169113563995153	-3.734477487027076	13.0	-2.139292581065958	0.03819900130573355	0.8055610551181117
P02763	ORM1	A1AG1_HUMAN Alpha-1-acid glycoprotein 1 	UP000005640	Homo sapiens	0.41018429783537	-0.7633096575644023	0.9892844646178999	0.3283080466802547	0.8516374142038584	-4.832909746753409	1.0	0.9781165976960935	0.3335517773579587	0.8438492098304367
P04406	GAPDH	G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase 	UP000005640	Homo sapiens	0.021200329634301296	0.47268787225495673	0.05085240218264139	0.9596892846684659	0.9843668112170272	-5.169276994777014	2.0	0.05095818809352336	0.9595975912454742	0.9841862670250487
P04746	AMY2A	AMYP_HUMAN Pancreatic alpha-amylase 	UP000005640	Homo sapiens	-0.57999985650498	1.7699187839691612	-0.9602417233900356	0.3425444709794191	0.8516374142038584	-4.8521388906829594	4.0	-0.9731233104150843	0.33599833194397366	0.8438492098304367
P05109	S100A8	S10A8_HUMAN Protein S100-A8 	UP000005640	Homo sapiens	-0.16281523288852817	1.518762458640152	-0.353134745662865	0.7257908454384192	0.939696101730097	-5.12662146401856	1.0	-0.3509620533346618	0.7273506467474453	0.9460020681623216
P05451	REG1A	REG1A_HUMAN Lithostathine-1-alpha 	UP000005640	Homo sapiens	-1.8477110121088849	1.9315647494963926	-2.9582441010650675	0.005110296087940314	0.42320165744535687	-2.4798249261107737	1.0	-2.9699614133196306	0.004881560482717119	0.38235532298688235
P06312	IGKV4-1	KV401_HUMAN Immunoglobulin kappa variable 4-1 	UP000005640	Homo sapiens	-0.2558787814027299	0.7874992552094068	-0.8511604751637631	0.39960836922299314	0.8516374142038584	-4.919513306173069	4.0	-0.8547845543547206	0.3974634351278956	0.8438492098304367
P06702	S100A9	S10A9_HUMAN Protein S100-A9 	UP000005640	Homo sapiens	0.22984772565568767	1.719160507894641	0.595854777831742	0.554537103816968	0.8516374142038584	-5.046615760877839	3.0	0.5968729389548633	0.5537587683261713	0.8438492098304367
P06870	KLK1	KLK1_HUMAN Kallikrein-1 	UP000005640	Homo sapiens	0.1983975378563885	0.27956553386276395	0.643611157669913	0.5234001146891007	0.8516374142038584	-5.026150434268814	4.0	0.6467298846873166	0.521284431588946	0.8438492098304367
P08217	CELA2A	CEL2A_HUMAN Chymotrypsin-like elastase family member 2A 	UP000005640	Homo sapiens	-0.3918945627402832	1.3805554634299033	-0.5364416532963376	0.594542973867598	0.8516426382427755	-5.069921774922325	2.0	-0.5427320887242691	0.5901493087293079	0.8457435446223814
P08861	CELA3B	CEL3B_HUMAN Chymotrypsin-like elastase family member 3B 	UP000005640	Homo sapiens	-0.36626729946095826	0.9510664977631741	-0.5987068393828802	0.5526514920930217	0.8516374142038584	-5.045436785112377	4.0	-0.6067845328284486	0.5472219224074897	0.8438492098304367
P09093	CELA3A	CEL3A_HUMAN Chymotrypsin-like elastase family member 3A 	UP000005640	Homo sapiens	-0.9705211850581854	2.282937965318043	-2.7450569262287536	0.008929417422135282	0.42320165744535687	-2.814134456120713	16.0	-2.8225844969115914	0.007217685428868975	0.38235532298688235
P09923	ALPI	PPBI_HUMAN Intestinal-type alkaline phosphatase 	UP000005640	Homo sapiens	0.009888099558929664	1.2645876257440356	0.02102407395461911	0.9833281102948732	0.9849711024549277	-5.170027361183445	12.0	0.021478800391949333	0.9829642417573894	0.9850043441695782
P0DOY2	IGLC2	IGLC2_HUMAN Immunoglobulin lambda constant 2 	UP000005640	Homo sapiens	-0.47522145223362355	1.8993076136764533	-0.5939219535990212	0.5558168232308209	0.8516374142038584	-5.0474116171454835	1.0	-0.5991474654476205	0.5522551883049771	0.8438492098304367
P0DTE7	AMY1B	AMY1B_HUMAN Alpha-amylase 1B 	UP000005640	Homo sapiens	0.2235342477755776	0.2621510452621364	0.5656957362428499	0.5746738393086186	0.8516374142038584	-5.058745693820927	3.0	0.567047390760719	0.5736649789888879	0.8438492098304367
P12830	CDH1	CADH1_HUMAN Cadherin-1 	UP000005640	Homo sapiens	0.359116223463248	-0.0016508193021791428	1.4311430272039734	0.15994357805383858	0.8270323279849913	-4.475995033946543	4.0	1.4298138631808273	0.16008100336783085	0.8420776037464316
P13688	CEACAM1	CEAM1_HUMAN Carcinoembryonic antigen-related cell adhesion molecule 1 	UP000005640	Homo sapiens	-0.12126132436173168	-0.2784441998547314	-0.6389107225960056	0.5264230406668141	0.8516374142038584	-5.02823295275314	6.0	-0.6537281680024929	0.5168086241758872	0.8438492098304367
P14410	SI	SUIS_HUMAN Sucrase-isomaltase, intestinal 	UP000005640	Homo sapiens	0.31082805577202455	0.017831040959228824	0.6949221244440326	0.4910112757269631	0.8516374142038584	-5.002452485875977	3.0	0.698698108048656	0.48854670327311944	0.8438492098304367
P15086	CPB1	CBPB1_HUMAN Carboxypeptidase B 	UP000005640	Homo sapiens	0.06968375081560807	1.6211428117341815	0.15917334623081017	0.8743113140715957	0.9603834123480739	-5.161317789904049	10.0	0.16255641069156856	0.8716381595211902	0.9603551465026197
P16444	DPEP1	DPEP1_HUMAN Dipeptidase 1 	UP000005640	Homo sapiens	0.508984843079108	-0.4137250422273557	1.929061309532856	0.06064233847538646	0.8270323279849913	-3.9405646857275967	9.0	1.9825873539277457	0.05390198866276281	0.8055610551181117
P19961	AMY2B	AMY2B_HUMAN Alpha-amylase 2B 	UP000005640	Homo sapiens	-0.22852391105853895	-0.3407377733444569	-0.35159781913438387	0.7269347202063015	0.939696101730097	-5.126999064339899	1.0	-0.3533216764175972	0.7255939062312331	0.9460020681623216
P25311	AZGP1	ZA2G_HUMAN Zinc-alpha-2-glycoprotein 	UP000005640	Homo sapiens	0.4369050146364588	-1.420312290325472	1.684785574488198	0.09960406547462942	0.8270323279849913	-4.219692275975889	2.0	1.6518622979896098	0.10593327918869085	0.8055610551181117
P30740	SERPINB1	ILEU_HUMAN Leukocyte elastase inhibitor 	UP000005640	Homo sapiens	-0.13965278034366713	0.6081234122307273	-0.5391664252746747	0.5926786437385398	0.8516426382427755	-5.0689053998150655	6.0	-0.5499873661651073	0.5852070518123906	0.8457435446223814
P32320	CDA	CDD_HUMAN Cytidine deaminase 	UP000005640	Homo sapiens	-0.1772959124850445	0.05826667551769693	-0.4417850506386745	0.6609587605754504	0.8915147758208775	-5.1020821340563485	1.0	-0.43600616263639264	0.6650390262490038	0.8923308453467647
P40199	CEACAM6	CEAM6_HUMAN Carcinoembryonic antigen-related cell adhesion molecule 6 	UP000005640	Homo sapiens	-0.06251886682495367	-1.0947805436821312	-0.2067839615456677	0.8371988344018729	0.9603834123480739	-5.155226071430073	2.0	-0.20463483458266818	0.8388343115297299	0.9603551465026197
P55259	GP2	GP2_HUMAN Pancreatic secretory granule membrane major glycoprotein GP2 	UP000005640	Homo sapiens	-0.3270924769757857	1.3172031025586404	-0.8016362430442893	0.42737035993607264	0.8516374142038584	-4.94754693597609	2.0	-0.802807628268834	0.4265528183550136	0.8438492098304367
P80188	LCN2	NGAL_HUMAN Neutrophil gelatinase-associated lipocalin 	UP000005640	Homo sapiens	0.07237991759624171	0.11254892090010714	0.31469034534767804	0.7545875833819933	0.95205693666604	-5.135575550071073	8.0	0.3236382382471471	0.747799181334813	0.9534420800445421
P98073	TMPRSS15	ENTK_HUMAN Enteropeptidase 	UP000005640	Homo sapiens	0.3985411990079927	0.8274351810694499	1.7751215488702814	0.08327804868382409	0.8270323279849913	-4.120017012350736	11.0	1.8416239361797948	0.07251598439393069	0.8055610551181117
P98088	MUC5AC	MUC5A_HUMAN Mucin-5AC 	UP000005640	Homo sapiens	0.11559034467377605	-1.165049867117546	0.5118191590424108	0.6115146467487532	0.8700745309445348	-5.078876862725111	2.0	0.49634420024081977	0.6222090657694528	0.8665226306050182
Q02817	MUC2	MUC2_HUMAN Mucin-2 	UP000005640	Homo sapiens	-0.13036317848757184	0.6835171023911828	-0.8224151356794636	0.4155829314391215	0.8516374142038584	-4.935980647409923	25.0	-0.9044171364016254	0.37087264608800086	0.8438492098304367
Q07654	TFF3	TFF3_HUMAN Trefoil factor 3 	UP000005640	Homo sapiens	0.07077550105213803	0.11379879702210792	0.17432173616869143	0.8624677979610584	0.9603834123480739	-5.1595511524108355	3.0	0.17486535671234565	0.8620158412082729	0.9603551465026197
Q08380	LGALS3BP	LG3BP_HUMAN Galectin-3-binding protein 	UP000005640	Homo sapiens	-0.007056835790299476	0.21917544882695703	-0.024457772848320822	0.9806057369325721	0.9849711024549277	-5.169972700909032	7.0	-0.02499552693781598	0.9801755277107096	0.9850043441695782
Q12864	CDH17	CAD17_HUMAN Cadherin-17 	UP000005640	Homo sapiens	0.11680089998484242	0.23126598577223623	0.5806922663672338	0.564616094183361	0.8516374142038584	-5.05279115250913	7.0	0.5968961730740237	0.5537433988781779	0.8438492098304367
Q13228	SELENBP1	SBP1_HUMAN Methanethiol oxidase 	UP000005640	Homo sapiens	0.16750132574372822	0.6764700083041761	0.9335633617461392	0.3559773382608953	0.8516374142038584	-4.869326627994956	26.0	1.0091008223205178	0.31863716551627047	0.8438492098304367
Q14315	FLNC	FLNC_HUMAN Filamin-C 	UP000005640	Homo sapiens	-1.0534471171031838	2.22810439696611	-1.3530745468316172	0.1834222850444634	0.8491534031548059	-4.547578685864513	1.0	-1.3644016205370075	0.17962271918832973	0.8420776037464316
Q14CN2	CLCA4	CLCA4_HUMAN Calcium-activated chloride channel regulator 4 	UP000005640	Homo sapiens	0.2085422310731806	-1.347699139686399	0.6471160339426028	0.5211520963555023	0.8516374142038584	-5.024587932777467	2.0	0.6424023209073391	0.5240624645531515	0.8438492098304367
Q6P587	FAHD1	FAHD1_HUMAN Acylpyruvase FAHD1, mitochondrial 	UP000005640	Homo sapiens	0.44250517694788355	-0.5862252626929462	1.193367303139747	0.23956342971623007	0.8497855486185566	-4.682811830481474	1.0	1.172014797240461	0.24771938766978668	0.8420776037464316
Q6UWV6	ENPP7	ENPP7_HUMAN Ectonucleotide pyrophosphatase/phosphodiesterase family member 7 	UP000005640	Homo sapiens	-0.1871568191168935	0.032740604977832585	-0.9244216410156046	0.3606585100081099	0.8516374142038584	-4.875110988648721	14.0	-0.9705055554993955	0.33728571722863665	0.8438492098304367
Q6UX06	OLFM4	OLFM4_HUMAN Olfactomedin-4 	UP000005640	Homo sapiens	0.4282103856875423	0.6650577533407593	1.188977495110769	0.2412674263795888	0.8497855486185566	-4.6863119502715	1.0	1.1653795506742877	0.25036453056163216	0.8420776037464316
